codice_utente|scuola|regione|nazionale
"TEEE005037"|5|5|4.3
"TEEE00509D"|5|5|4.3
"TEEE02900L"|0|5|4.3
"TEEE02901N"|0|5|4.3
"TEEE02906V"|0|5|4.3
"TEEE03100L"|0|5|4.3
"TEEE03103Q"|0|5|4.3
"TEEE03104R"|0|5|4.3
"TEEE047006"|3.2|5|4.3
"TEEE047017"|3.2|5|4.3
"TEEE047028"|3.2|5|4.3
"TEEE04704A"|3.2|5|4.3
"TEEE04705B"|3.2|5|4.3
"TEEE04900T"|4.1|5|4.3
"TEEE04901V"|4.1|5|4.3
"TEEE049031"|4.1|5|4.3
"TEEE049042"|4.1|5|4.3
"TEEE049075"|4.1|5|4.3
"TEEE05100T"|0|5|4.3
"TEEE05101V"|0|5|4.3
"TEEE05102X"|0|5|4.3
"TEEE051042"|0|5|4.3
"TEEE051053"|0|5|4.3
"TEEE051064"|0|5|4.3
"TEEE05300D"|1.6|5|4.3
"TEEE05301E"|1.6|5|4.3
"TEEE05302G"|1.6|5|4.3
"TEEE056001"|12.5|5|4.3
"TEEE056012"|12.5|5|4.3
"TEEE05800L"|0|5|4.3
"TEEE05801N"|0|5|4.3
"TEEE05802P"|0|5|4.3
"TEEE05803Q"|0|5|4.3
"TEEE05805T"|0|5|4.3
"TEEE700014"|0|5|4.3
"TEEE81001G"|0|5|4.3
"TEEE81002L"|0|5|4.3
"TEEE81101B"|6.3|5|4.3
"TEEE81102C"|6.3|5|4.3
"TEEE81103D"|6.3|5|4.3
"TEEE81104E"|6.3|5|4.3
"TEEE813013"|2.8|5|4.3
"TEEE813024"|2.8|5|4.3
"TEEE813035"|2.8|5|4.3
"TEEE81401V"|5|5|4.3
"TEEE81402X"|5|5|4.3
"TEEE81602G"|0|5|4.3
"TEEE81603L"|0|5|4.3
"TEEE81605P"|0|5|4.3
"TEEE81606Q"|0|5|4.3
"TEEE81606Q"|0|5|4.3
"TEEE81607R"|0|5|4.3
"TEEE81607R"|0|5|4.3
"TEEE818016"|11.1|5|4.3
"TEEE818027"|11.1|5|4.3
"TEEE818038"|11.1|5|4.3
"TEEE818049"|11.1|5|4.3
"TEEE819012"|0|5|4.3
"TEEE819023"|0|5|4.3
"TEEE819034"|0|5|4.3
"TEEE820016"|7.4|5|4.3
"TEEE820027"|7.4|5|4.3
"TEEE821012"|4.3|5|4.3
"TEEE821034"|4.3|5|4.3
"TEEE821045"|4.3|5|4.3
"TEEE82201T"|7.5|5|4.3
"TEEE82202V"|7.5|5|4.3
"TEEE82301N"|0|5|4.3
"TEEE82302P"|0|5|4.3
"TEEE82304R"|0|5|4.3
"TEEE82401D"|0|5|4.3
"TEEE82402E"|0|5|4.3
"TEEE82403G"|0|5|4.3
"TEEE82404L"|0|5|4.3
"TEEE825019"|4.9|5|4.3
"TEEE82502A"|4.9|5|4.3
"TEEE82503B"|4.9|5|4.3
"TEEE826015"|3.3|5|4.3
"TEEE826026"|3.3|5|4.3
"TEEE82801R"|5.6|5|4.3
"TEEE82802T"|5.6|5|4.3
"TEEE82902N"|0|5|4.3
"TEEE82903P"|0|5|4.3
"TEEE82904Q"|0|5|4.3
"TEEE82904Q"|8|5|4.3
"TEEE83001R"|11.1|5|4.3
"TEEE83101L"|0|5|4.3
"TEEE83201C"|0|5|4.3
"TEEE833018"|3.7|5|4.3
"TEEE834014"|0|5|4.3
"TEEE834025"|0|5|4.3
"TEEE834036"|0|5|4.3
"TEEE834047"|0|5|4.3
"TEEE83501X"|0|5|4.3
"TEEE835021"|0|5|4.3
"TEEE835043"|0|5|4.3
"TEEE835054"|0|5|4.3
"TEEE83601Q"|3.2|5|4.3
"TEEE83701G"|1.6|5|4.3
"TEEE83702L"|1.6|5|4.3
"TEEE83703N"|1.6|5|4.3
"TEEE83801B"|3.7|5|4.3
"TEEE83802C"|3.6|5|4.3
"TEEE83803D"|3.6|5|4.3
"TEEE83804E"|3.6|5|4.3
"TEEE83805G"|3.6|5|4.3
"TEEE839017"|6.7|5|4.3
"TEEE84001B"|6.7|5|4.3
"TEEE84002C"|6.7|5|4.3
"TEMM01100A"|0|10.6|9
"TEMM03100G"|1.9|10.6|9
"TEMM039006"|12.5|10.6|9
"TEMM04000A"|25|10.6|9
"TEMM047005"|7.4|10.6|9
"TEMM81001E"|10|10.6|9
"TEMM81002G"|0|10.6|9
"TEMM81101A"|25|10.6|9
"TEMM81103C"|0|10.6|9
"TEMM813012"|0|10.6|9
"TEMM813023"|0|10.6|9
"TEMM813034"|0|10.6|9
"TEMM81401T"|9.1|10.6|9
"TEMM81601D"|0|10.6|9
"TEMM81602E"|25|10.6|9
"TEMM81603G"||10.6|9
"TEMM81604L"|0|10.6|9
"TEMM81605N"|50|10.6|9
"TEMM818015"|22.2|10.6|9
"TEMM818026"|40|10.6|9
"TEMM819011"|0|10.6|9
"TEMM820015"|0|10.6|9
"TEMM820026"|33.3|10.6|9
"TEMM821011"|0|10.6|9
"TEMM821022"|0|10.6|9
"TEMM82201R"|0|10.6|9
"TEMM82301L"|0|10.6|9
"TEMM82302N"|0|10.6|9
"TEMM82401C"|0|10.6|9
"TEMM82402D"|9.1|10.6|9
"TEMM82403E"|37.5|10.6|9
"TEMM825018"|5.3|10.6|9
"TEMM826014"|0|10.6|9
"TEMM826025"|0|10.6|9
"TEMM82801Q"|0|10.6|9
"TEMM82802R"|12.5|10.6|9
"TEMM82901G"|5.9|10.6|9
"TEMM82902L"|100|10.6|9
"TEMM83001Q"|4.3|10.6|9
"TEMM83002R"|50|10.6|9
"TEMM83101G"|20|10.6|9
"TEMM83201B"|3.7|10.6|9
"TEMM833017"|3.4|10.6|9
"TEMM83502X"|22.2|10.6|9
"TEMM83601P"|14.7|10.6|9
"TEMM83701E"|0|10.6|9
"TEMM83802B"|20|10.6|9
"TEMM84001A"|20|10.6|9
"TEPC00301T"|10.5|6.5|5.3
"TEPC01201L"|1.8|6.5|5.3
"TEPC030005"|7.8|6.5|5.3
"TEPM010004"|0|6.5|5.3
"TEPS001019"|8.6|6.5|5.3
"TEPS010003"|1.5|6.5|5.3
"TEPS02000N"|10.6|6.5|5.3
"TEPS04000V"|12.5|6.5|5.3
"TERA00801N"|0|6.5|5.3
"TERC00801L"|7.5|6.5|5.3
"TERC01101C"|14.5|6.5|5.3
"TERI003016"|10|6.5|5.3
"TERI004012"|26.3|6.5|5.3
"TERI009015"|3.6|6.5|5.3
"TERI011015"|13.3|6.5|5.3
"TESD01000D"|0|6.5|5.3
"TESL01201L"|4.8|6.5|5.3
"TETD001015"|4.5|6.5|5.3
"TETD00301R"|8.3|6.5|5.3
"TETD00401L"|8.9|6.5|5.3
"TETD007014"|7.4|6.5|5.3
"TETD06000X"|8.1|6.5|5.3
"TETD060011"|0|6.5|5.3
"TETF009012"|13.8|6.5|5.3
"TETF011012"|7.7|6.5|5.3
"TETF040001"|21.4|6.5|5.3
"TETL00701E"|4.2|6.5|5.3
"TOEE002005"|0|3.5|4.3
"TOEE002016"|0|3.5|4.3
"TOEE002049"|0|3.5|4.3
"TOEE00400R"|3|3.5|4.3
"TOEE00401T"|3|3.5|4.3
"TOEE004041"|3|3.5|4.3
"TOEE00500L"|4.8|3.5|4.3
"TOEE00501N"|4.8|3.5|4.3
"TOEE00505T"|4.8|3.5|4.3
"TOEE010004"|3.6|3.5|4.3
"TOEE010015"|3.6|3.5|4.3
"TOEE010026"|3.6|3.5|4.3
"TOEE01100X"|4.4|3.5|4.3
"TOEE011011"|4.4|3.5|4.3
"TOEE011022"|4.4|3.5|4.3
"TOEE01400B"|7.5|3.5|4.3
"TOEE01401C"|7.5|3.5|4.3
"TOEE01404G"|7.5|3.5|4.3
"TOEE016003"|9.2|3.5|4.3
"TOEE016014"|9.2|3.5|4.3
"TOEE016047"|9.2|3.5|4.3
"TOEE016058"|9.2|3.5|4.3
"TOEE01700V"|1.8|3.5|4.3
"TOEE01701X"|1.8|3.5|4.3
"TOEE017032"|1.8|3.5|4.3
"TOEE01800P"|2.2|3.5|4.3
"TOEE01801Q"|2.2|3.5|4.3
"TOEE01805X"|2.2|3.5|4.3
"TOEE018061"|2.2|3.5|4.3
"TOEE024002"|11.1|3.5|4.3
"TOEE024013"|11.1|3.5|4.3
"TOEE024024"|11.1|3.5|4.3
"TOEE024035"|11.1|3.5|4.3
"TOEE02500T"|7.4|3.5|4.3
"TOEE02501V"|7.4|3.5|4.3
"TOEE025042"|7.4|3.5|4.3
"TOEE02700D"|20|3.5|4.3
"TOEE02701E"|20|3.5|4.3
"TOEE02702G"|20|3.5|4.3
"TOEE02703L"|20|3.5|4.3
"TOEE029005"|5.1|3.5|4.3
"TOEE029016"|5.1|3.5|4.3
"TOEE029027"|5.1|3.5|4.3
"TOEE030009"|0|3.5|4.3
"TOEE03001A"|0|3.5|4.3
"TOEE03400L"|6.8|3.5|4.3
"TOEE03401N"|6.8|3.5|4.3
"TOEE03402P"|6.8|3.5|4.3
"TOEE03900Q"|7.5|3.5|4.3
"TOEE03901R"|7.5|3.5|4.3
"TOEE04100Q"|4.1|3.5|4.3
"TOEE04101R"|4.1|3.5|4.3
"TOEE04102T"|4.1|3.5|4.3
"TOEE045003"|5.8|3.5|4.3
"TOEE045025"|5.8|3.5|4.3
"TOEE045036"|5.8|3.5|4.3
"TOEE045047"|5.8|3.5|4.3
"TOEE04700P"|8.3|3.5|4.3
"TOEE04704V"|8.3|3.5|4.3
"TOEE04705X"|8.3|3.5|4.3
"TOEE047061"|8.3|3.5|4.3
"TOEE05000E"|4.8|3.5|4.3
"TOEE05001G"|4.8|3.5|4.3
"TOEE05002L"|4.8|3.5|4.3
"TOEE05100A"|3.5|3.5|4.3
"TOEE05101B"|3.5|3.5|4.3
"TOEE05102C"|3.5|3.5|4.3
"TOEE05104E"|3.5|3.5|4.3
"TOEE05106L"|3.5|3.5|4.3
"TOEE05400T"|3.6|3.5|4.3
"TOEE05401V"|3.6|3.5|4.3
"TOEE05402X"|3.6|3.5|4.3
"TOEE05600D"|6.4|3.5|4.3
"TOEE05601E"|6.4|3.5|4.3
"TOEE05602G"|6.4|3.5|4.3
"TOEE058005"|4.9|3.5|4.3
"TOEE058016"|4.9|3.5|4.3
"TOEE061001"|8.5|3.5|4.3
"TOEE061012"|8.5|3.5|4.3
"TOEE061034"|8.5|3.5|4.3
"TOEE06400C"|4.2|3.5|4.3
"TOEE06401D"|4.2|3.5|4.3
"TOEE06403G"|4.2|3.5|4.3
"TOEE065008"|7|3.5|4.3
"TOEE065019"|7|3.5|4.3
"TOEE06503B"|7|3.5|4.3
"TOEE06900G"|5.7|3.5|4.3
"TOEE06901L"|5.7|3.5|4.3
"TOEE06905R"|5.7|3.5|4.3
"TOEE07200B"|5.7|3.5|4.3
"TOEE07201C"|5.7|3.5|4.3
"TOEE07202D"|5.7|3.5|4.3
"TOEE073007"|5.3|3.5|4.3
"TOEE073018"|5.3|3.5|4.3
"TOEE07500V"|1.7|3.5|4.3
"TOEE07501X"|1.7|3.5|4.3
"TOEE075032"|1.7|3.5|4.3
"TOEE075043"|1.7|3.5|4.3
"TOEE07600P"|5.3|3.5|4.3
"TOEE07601Q"|5.3|3.5|4.3
"TOEE07602R"|5.3|3.5|4.3
"TOEE07603T"|5.3|3.5|4.3
"TOEE07604V"|5.3|3.5|4.3
"TOEE076061"|5.3|3.5|4.3
"TOEE076094"|5.3|3.5|4.3
"TOEE08300T"|4.9|3.5|4.3
"TOEE08301V"|4.9|3.5|4.3
"TOEE08302X"|4.9|3.5|4.3
"TOEE083053"|4.9|3.5|4.3
"TOEE083064"|4.9|3.5|4.3
"TOEE083075"|4.9|3.5|4.3
"TOEE083097"|4.9|3.5|4.3
"TOEE08311A"|4.9|3.5|4.3
"TOEE08400N"|0|3.5|4.3
"TOEE08401P"|0|3.5|4.3
"TOEE08403R"|0|3.5|4.3
"TOEE08405V"|0|3.5|4.3
"TOEE08406X"|0|3.5|4.3
"TOEE084071"|0|3.5|4.3
"TOEE084082"|0|3.5|4.3
"TOEE086009"|2.4|3.5|4.3
"TOEE08601A"|2.4|3.5|4.3
"TOEE08609P"|2.4|3.5|4.3
"TOEE08610R"|2.4|3.5|4.3
"TOEE087005"|2.2|3.5|4.3
"TOEE087016"|2.2|3.5|4.3
"TOEE087027"|2.2|3.5|4.3
"TOEE087038"|2.2|3.5|4.3
"TOEE08705A"|2.2|3.5|4.3
"TOEE088001"|0|3.5|4.3
"TOEE088012"|0|3.5|4.3
"TOEE088034"|0|3.5|4.3
"TOEE088045"|0|3.5|4.3
"TOEE08900R"|1.7|3.5|4.3
"TOEE08901T"|1.7|3.5|4.3
"TOEE08902V"|1.7|3.5|4.3
"TOEE08903X"|1.7|3.5|4.3
"TOEE089041"|1.7|3.5|4.3
"TOEE089063"|1.7|3.5|4.3
"TOEE09100R"|3.3|3.5|4.3
"TOEE09101T"|3.3|3.5|4.3
"TOEE091074"|3.3|3.5|4.3
"TOEE091096"|3.3|3.5|4.3
"TOEE091108"|3.3|3.5|4.3
"TOEE09113B"|3.3|3.5|4.3
"TOEE09119N"|3.3|3.5|4.3
"TOEE095004"|8.2|3.5|4.3
"TOEE095015"|8.2|3.5|4.3
"TOEE095026"|8.2|3.5|4.3
"TOEE095037"|8.2|3.5|4.3
"TOEE095048"|8.2|3.5|4.3
"TOEE09600X"|1.3|3.5|4.3
"TOEE096011"|1.3|3.5|4.3
"TOEE096033"|1.3|3.5|4.3
"TOEE096044"|1.3|3.5|4.3
"TOEE096055"|1.3|3.5|4.3
"TOEE096099"|1.3|3.5|4.3
"TOEE09611C"|1.3|3.5|4.3
"TOEE09700Q"|3.5|3.5|4.3
"TOEE09702T"|3.5|3.5|4.3
"TOEE09703V"|3.5|3.5|4.3
"TOEE097051"|3.5|3.5|4.3
"TOEE09800G"|3.7|3.5|4.3
"TOEE09801L"|3.7|3.5|4.3
"TOEE09803P"|3.7|3.5|4.3
"TOEE09900B"|2.9|3.5|4.3
"TOEE09901C"|2.9|3.5|4.3
"TOEE09904G"|2.9|3.5|4.3
"TOEE09905L"|2.9|3.5|4.3
"TOEE10000A"|0|3.5|4.3
"TOEE10001B"|0|3.5|4.3
"TOEE10004E"|0|3.5|4.3
"TOEE10005G"|0|3.5|4.3
"TOEE101006"|0|3.5|4.3
"TOEE101017"|0|3.5|4.3
"TOEE101028"|0|3.5|4.3
"TOEE102002"|1.6|3.5|4.3
"TOEE102013"|1.6|3.5|4.3
"TOEE102024"|1.6|3.5|4.3
"TOEE102046"|1.6|3.5|4.3
"TOEE10208A"|1.6|3.5|4.3
"TOEE10500D"|1.4|3.5|4.3
"TOEE10501E"|1.4|3.5|4.3
"TOEE10502G"|1.4|3.5|4.3
"TOEE10503L"|1.4|3.5|4.3
"TOEE10504N"|1.4|3.5|4.3
"TOEE108001"|5|3.5|4.3
"TOEE108012"|5|3.5|4.3
"TOEE108056"|5|3.5|4.3
"TOEE108089"|5|3.5|4.3
"TOEE10811D"|5|3.5|4.3
"TOEE10812E"|5|3.5|4.3
"TOEE10815N"|5|3.5|4.3
"TOEE11700Q"|3.3|3.5|4.3
"TOEE11701R"|3.3|3.5|4.3
"TOEE11702T"|3.3|3.5|4.3
"TOEE11703V"|3.3|3.5|4.3
"TOEE11704X"|3.3|3.5|4.3
"TOEE117051"|3.3|3.5|4.3
"TOEE11900B"|1.4|3.5|4.3
"TOEE11901C"|1.4|3.5|4.3
"TOEE11905L"|1.4|3.5|4.3
"TOEE11906N"|1.4|3.5|4.3
"TOEE11907P"|1.4|3.5|4.3
"TOEE11908Q"|1.4|3.5|4.3
"TOEE122007"|5.8|3.5|4.3
"TOEE122018"|5.8|3.5|4.3
"TOEE129002"|1.8|3.5|4.3
"TOEE129013"|1.8|3.5|4.3
"TOEE129024"|1.8|3.5|4.3
"TOEE130006"|5.6|3.5|4.3
"TOEE130017"|5.6|3.5|4.3
"TOEE130039"|5.6|3.5|4.3
"TOEE131002"|4.3|3.5|4.3
"TOEE131013"|4.3|3.5|4.3
"TOEE131024"|4.3|3.5|4.3
"TOEE131035"|4.3|3.5|4.3
"TOEE13200T"|8.7|3.5|4.3
"TOEE13201V"|8.7|3.5|4.3
"TOEE13202X"|8.7|3.5|4.3
"TOEE132031"|8.7|3.5|4.3
"TOEE135009"|2.1|3.5|4.3
"TOEE13501A"|2.1|3.5|4.3
"TOEE13502B"|2.1|3.5|4.3
"TOEE136005"|6.1|3.5|4.3
"TOEE136016"|6.1|3.5|4.3
"TOEE13606B"|6.1|3.5|4.3
"TOEE137001"|0|3.5|4.3
"TOEE137012"|0|3.5|4.3
"TOEE137045"|0|3.5|4.3
"TOEE137056"|0|3.5|4.3
"TOEE137067"|0|3.5|4.3
"TOEE137089"|0|3.5|4.3
"TOEE13709A"|0|3.5|4.3
"TOEE13710C"|0|3.5|4.3
"TOEE13900L"|4.2|3.5|4.3
"TOEE13901N"|4.2|3.5|4.3
"TOEE13902P"|4.2|3.5|4.3
"TOEE13903Q"|4.2|3.5|4.3
"TOEE13905T"|4.2|3.5|4.3
"TOEE13907X"|4.2|3.5|4.3
"TOEE14100L"|0|3.5|4.3
"TOEE14101N"|0|3.5|4.3
"TOEE14102P"|0|3.5|4.3
"TOEE14200C"|3|3.5|4.3
"TOEE14201D"|3|3.5|4.3
"TOEE14202E"|3|3.5|4.3
"TOEE14203G"|3|3.5|4.3
"TOEE14205N"|3|3.5|4.3
"TOEE143008"|0|3.5|4.3
"TOEE14302A"|0|3.5|4.3
"TOEE14306E"|0|3.5|4.3
"TOEE14307G"|0|3.5|4.3
"TOEE14310Q"|0|3.5|4.3
"TOEE144004"|1.7|3.5|4.3
"TOEE144015"|1.7|3.5|4.3
"TOEE144026"|1.7|3.5|4.3
"TOEE144059"|1.7|3.5|4.3
"TOEE14407B"|1.7|3.5|4.3
"TOEE14409D"|1.7|3.5|4.3
"TOEE14500X"|12.5|3.5|4.3
"TOEE145011"|12.5|3.5|4.3
"TOEE145022"|12.5|3.5|4.3
"TOEE145099"|12.5|3.5|4.3
"TOEE14510B"|12.5|3.5|4.3
"TOEE14700G"|1.4|3.5|4.3
"TOEE14701L"|1.4|3.5|4.3
"TOEE14702N"|1.4|3.5|4.3
"TOEE14703P"|1.4|3.5|4.3
"TOEE14705R"|1.4|3.5|4.3
"TOEE151007"|2.8|3.5|4.3
"TOEE151018"|2.8|3.5|4.3
"TOEE151029"|2.8|3.5|4.3
"TOEE15104B"|2.8|3.5|4.3
"TOEE15106D"|2.8|3.5|4.3
"TOEE152003"|0|3.5|4.3
"TOEE152014"|0|3.5|4.3
"TOEE152025"|0|3.5|4.3
"TOEE152036"|0|3.5|4.3
"TOEE152047"|0|3.5|4.3
"TOEE15400P"|5.5|3.5|4.3
"TOEE15401Q"|5.5|3.5|4.3
"TOEE15402R"|5.5|3.5|4.3
"TOEE15404V"|5.5|3.5|4.3
"TOEE15500E"|0|3.5|4.3
"TOEE15501G"|0|3.5|4.3
"TOEE15502L"|0|3.5|4.3
"TOEE15503N"|0|3.5|4.3
"TOEE158002"|1.3|3.5|4.3
"TOEE158013"|1.3|3.5|4.3
"TOEE158024"|1.3|3.5|4.3
"TOEE158035"|1.3|3.5|4.3
"TOEE158046"|1.3|3.5|4.3
"TOEE16100T"|7.4|3.5|4.3
"TOEE16101V"|7.4|3.5|4.3
"TOEE16102X"|7.4|3.5|4.3
"TOEE16200N"|4.9|3.5|4.3
"TOEE16201P"|4.9|3.5|4.3
"TOEE16300D"|2|3.5|4.3
"TOEE16301E"|2|3.5|4.3
"TOEE16303L"|2|3.5|4.3
"TOEE164009"|5.3|3.5|4.3
"TOEE16401A"|5.3|3.5|4.3
"TOEE16403C"|5.3|3.5|4.3
"TOEE16800L"|2.1|3.5|4.3
"TOEE16801N"|2.1|3.5|4.3
"TOEE16802P"|2.1|3.5|4.3
"TOEE16804R"|2.1|3.5|4.3
"TOEE16805T"|2.1|3.5|4.3
"TOEE16806V"|2.1|3.5|4.3
"TOEE16807X"|2.1|3.5|4.3
"TOEE168081"|2.1|3.5|4.3
"TOEE168092"|2.1|3.5|4.3
"TOEE17000L"|1.3|3.5|4.3
"TOEE17001N"|1.3|3.5|4.3
"TOEE17002P"|1.3|3.5|4.3
"TOEE17003Q"|1.3|3.5|4.3
"TOEE17100C"|7.6|3.5|4.3
"TOEE17101D"|7.6|3.5|4.3
"TOEE17102E"|7.6|3.5|4.3
"TOEE17104L"|7.6|3.5|4.3
"TOEE17500Q"|4.3|3.5|4.3
"TOEE17501R"|4.3|3.5|4.3
"TOEE17503V"|4.3|3.5|4.3
"TOEE17504X"|4.3|3.5|4.3
"TOEE181003"|0|3.5|4.3
"TOEE181014"|0|3.5|4.3
"TOEE181047"|0|3.5|4.3
"TOEE18200V"|2.6|3.5|4.3
"TOEE18201X"|2.6|3.5|4.3
"TOEE182043"|2.6|3.5|4.3
"TOEE18300P"|3.9|3.5|4.3
"TOEE18301Q"|3.9|3.5|4.3
"TOEE18302R"|3.9|3.5|4.3
"TOEE18303T"|3.9|3.5|4.3
"TOEE18500A"|4|3.5|4.3
"TOEE18501B"|4|3.5|4.3
"TOEE18502C"|4|3.5|4.3
"TOEE18503D"|4|3.5|4.3
"TOEE18504E"|4|3.5|4.3
"TOEE71401E"|0|3.5|4.3
"TOEE80401R"|2.2|3.5|4.3
"TOEE80402T"|2.2|3.5|4.3
"TOEE80403V"|2.2|3.5|4.3
"TOEE80404X"|2.2|3.5|4.3
"TOEE804051"|2.2|3.5|4.3
"TOEE80501L"|5|3.5|4.3
"TOEE80502N"|5|3.5|4.3
"TOEE80503P"|5|3.5|4.3
"TOEE80601C"|3.8|3.5|4.3
"TOEE80602D"|3.8|3.5|4.3
"TOEE80605L"|3.8|3.5|4.3
"TOEE80607P"|3.8|3.5|4.3
"TOEE80608Q"|3.8|3.5|4.3
"TOEE807018"|0|3.5|4.3
"TOEE807029"|0|3.5|4.3
"TOEE80703A"|0|3.5|4.3
"TOEE80704B"|0|3.5|4.3
"TOEE80705C"|0|3.5|4.3
"TOEE80706D"|0|3.5|4.3
"TOEE80707E"|0|3.5|4.3
"TOEE808014"|0|3.5|4.3
"TOEE808025"|0|3.5|4.3
"TOEE80901X"|4.5|3.5|4.3
"TOEE809021"|4.5|3.5|4.3
"TOEE809032"|4.5|3.5|4.3
"TOEE809043"|4.5|3.5|4.3
"TOEE809054"|4.5|3.5|4.3
"TOEE809065"|4.5|3.5|4.3
"TOEE809087"|4.5|3.5|4.3
"TOEE810014"|0|3.5|4.3
"TOEE810025"|0|3.5|4.3
"TOEE81101X"|11.1|3.5|4.3
"TOEE81201Q"|4.2|3.5|4.3
"TOEE81202R"|4.2|3.5|4.3
"TOEE81301G"|12|3.5|4.3
"TOEE81302L"|12|3.5|4.3
"TOEE81303N"|12|3.5|4.3
"TOEE81304P"|12|3.5|4.3
"TOEE81401B"|4|3.5|4.3
"TOEE81402C"|4|3.5|4.3
"TOEE81403D"|4|3.5|4.3
"TOEE81404E"|4|3.5|4.3
"TOEE81406L"|4|3.5|4.3
"TOEE81407N"|4|3.5|4.3
"TOEE81408P"|4|3.5|4.3
"TOEE815017"|4.9|3.5|4.3
"TOEE815028"|4.9|3.5|4.3
"TOEE816013"|17.9|3.5|4.3
"TOEE81701V"|10.9|3.5|4.3
"TOEE81702X"|10.9|3.5|4.3
"TOEE81801P"|7.1|3.5|4.3
"TOEE81802Q"|7.1|3.5|4.3
"TOEE81803R"|7.1|3.5|4.3
"TOEE81804T"|7.1|3.5|4.3
"TOEE81901E"|2.4|3.5|4.3
"TOEE82001P"|19|3.5|4.3
"TOEE82002Q"|19|3.5|4.3
"TOEE82101E"|4.9|3.5|4.3
"TOEE82102G"|4.9|3.5|4.3
"TOEE82103L"|4.9|3.5|4.3
"TOEE82104N"|4.9|3.5|4.3
"TOEE82105P"|4.9|3.5|4.3
"TOEE82201A"|0|3.5|4.3
"TOEE82202B"|0|3.5|4.3
"TOEE823016"|5|3.5|4.3
"TOEE823027"|5|3.5|4.3
"TOEE824012"|0|3.5|4.3
"TOEE824023"|0|3.5|4.3
"TOEE824034"|0|3.5|4.3
"TOEE824045"|0|3.5|4.3
"TOEE824056"|0|3.5|4.3
"TOEE82501T"|0|3.5|4.3
"TOEE82502V"|0|3.5|4.3
"TOEE82503X"|0|3.5|4.3
"TOEE82601N"|2.9|3.5|4.3
"TOEE82602P"|2.9|3.5|4.3
"TOEE82603Q"|2.9|3.5|4.3
"TOEE82604R"|2.9|3.5|4.3
"TOEE82701D"|0|3.5|4.3
"TOEE82702E"|0|3.5|4.3
"TOEE82703G"|0|3.5|4.3
"TOEE82704L"|0|3.5|4.3
"TOEE82705N"|0|3.5|4.3
"TOEE828019"|2|3.5|4.3
"TOEE82802A"|2|3.5|4.3
"TOEE82803B"|2|3.5|4.3
"TOEE82804C"|2|3.5|4.3
"TOEE82805D"|2|3.5|4.3
"TOEE829015"|5.7|3.5|4.3
"TOEE829026"|5.7|3.5|4.3
"TOEE829037"|5.7|3.5|4.3
"TOEE829048"|5.7|3.5|4.3
"TOEE830019"|3.1|3.5|4.3
"TOEE83002A"|3.1|3.5|4.3
"TOEE831015"|3.9|3.5|4.3
"TOEE831026"|3.9|3.5|4.3
"TOEE831037"|3.9|3.5|4.3
"TOEE832011"|0|3.5|4.3
"TOEE83301R"|9.5|3.5|4.3
"TOEE83302T"|9.5|3.5|4.3
"TOEE83303V"|9.5|3.5|4.3
"TOEE83304X"|9.5|3.5|4.3
"TOEE83304X"|0|3.5|4.3
"TOEE83401L"|0|3.5|4.3
"TOEE83402N"|0|3.5|4.3
"TOEE83403P"|0|3.5|4.3
"TOEE83501C"|0|3.5|4.3
"TOEE83502D"|0|3.5|4.3
"TOEE83503E"|0|3.5|4.3
"TOEE836018"|0|3.5|4.3
"TOEE836029"|0|3.5|4.3
"TOEE837014"|2.9|3.5|4.3
"TOEE837025"|2.9|3.5|4.3
"TOEE837036"|2.9|3.5|4.3
"TOEE83801X"|5.3|3.5|4.3
"TOEE838021"|5.3|3.5|4.3
"TOEE838032"|5.3|3.5|4.3
"TOEE84001X"|2.3|3.5|4.3
"TOEE840021"|2.3|3.5|4.3
"TOEE840032"|2.3|3.5|4.3
"TOEE84101Q"|0|3.5|4.3
"TOEE84102R"|0|3.5|4.3
"TOEE84201G"|0|3.5|4.3
"TOEE84202L"|0|3.5|4.3
"TOEE84203N"|0|3.5|4.3
"TOEE84301B"|2.7|3.5|4.3
"TOEE84302C"|2.7|3.5|4.3
"TOEE84303D"|2.7|3.5|4.3
"TOEE84304E"|2.7|3.5|4.3
"TOEE84305G"|2.7|3.5|4.3
"TOEE844017"|0|3.5|4.3
"TOEE845013"|0|3.5|4.3
"TOEE845024"|0|3.5|4.3
"TOEE84601V"|3.7|3.5|4.3
"TOEE84602X"|3.7|3.5|4.3
"TOEE84701P"|0|3.5|4.3
"TOEE84702Q"|0|3.5|4.3
"TOEE84703R"|0|3.5|4.3
"TOEE84801E"|0|3.5|4.3
"TOEE84802G"|0|3.5|4.3
"TOEE84803L"|0|3.5|4.3
"TOEE84901A"|4.3|3.5|4.3
"TOEE84902B"|4.3|3.5|4.3
"TOEE84903C"|4.3|3.5|4.3
"TOEE84905E"|4.3|3.5|4.3
"TOEE84906G"|4.3|3.5|4.3
"TOEE85001E"|3.6|3.5|4.3
"TOEE85002G"|3.6|3.5|4.3
"TOEE85003L"|3.6|3.5|4.3
"TOEE85004N"|3.6|3.5|4.3
"TOEE85101A"|3.4|3.5|4.3
"TOEE85102B"|3.4|3.5|4.3
"TOEE852016"|3.7|3.5|4.3
"TOEE852027"|3.7|3.5|4.3
"TOEE853012"|0|3.5|4.3
"TOEE853023"|0|3.5|4.3
"TOEE85401T"|12.2|3.5|4.3
"TOEE85402V"|12.2|3.5|4.3
